time,It,temperature,Tpanel,Epv
2017-05-09 17:00:00,0.0,8.520199999999988,8.520199999999988,0.0
2017-05-09 18:00:00,0.0,8.90746999999999,8.90746999999999,0.0
2017-05-09 19:00:00,0.0,8.885699999999986,8.885699999999986,0.0
2017-05-09 20:00:00,0.0,8.420650000000023,8.420650000000023,0.0
2017-05-09 21:00:00,0.0,8.157960000000003,8.157960000000003,0.0
2017-05-09 22:00:00,0.0,8.631680000000017,8.631680000000017,0.0
2017-05-09 23:00:00,0.0,8.558260000000018,8.558260000000018,0.0
2017-05-10 00:00:00,21.182988801777924,11.565549999999972,12.306954608062199,15803562.216350388
2017-05-10 01:00:00,203.93210812509588,11.95227,19.089893784378354,158080962.5866908
2017-05-10 02:00:00,437.9791065440665,13.049320000000025,28.378588729042352,355544803.12143457
2017-05-10 03:00:00,656.2600316680423,13.07326999999998,36.04237110838146,551421911.4554495
2017-05-10 04:00:00,831.7021885598216,13.310940000000016,42.42051659959377,717483579.1152174
2017-05-10 05:00:00,948.1893916861889,16.944819999999993,50.1314487090166,817621438.9362319
2017-05-10 06:00:00,996.1380833698826,15.518129999999983,50.382962917945875,870840279.3436799
2017-05-10 07:00:00,971.771287240836,15.194520000000011,49.20651505342928,848532392.0247029
2017-05-10 08:00:00,877.0187652315345,16.104460000000017,46.800116783103725,753923678.0243963
2017-05-10 09:00:00,719.55837261451,16.354679999999973,41.539223041507825,607139820.4519223
2017-05-10 10:00:00,513.1994389053359,15.446349999999995,33.40833036168675,422998465.5327517
2017-05-10 11:00:00,280.3317615785296,14.924199999999985,24.735811655248522,223808556.77669162
2017-05-10 12:00:00,67.21805201447972,14.756129999999985,17.108761820506775,52027050.12893509
2017-05-10 13:00:00,0.0,14.81268,14.81268,0.0
2017-05-10 14:00:00,0.0,14.032699999999975,14.032699999999975,0.0
2017-05-10 15:00:00,0.0,11.105399999999976,11.105399999999976,0.0
2017-05-10 16:00:00,0.0,10.594670000000008,10.594670000000008,0.0
2017-05-10 17:00:00,0.0,9.63846000000001,9.63846000000001,0.0
2017-05-10 18:00:00,0.0,9.814700000000016,9.814700000000016,0.0
2017-05-10 19:00:00,0.0,9.52154999999999,9.52154999999999,0.0
2017-05-10 20:00:00,0.0,7.470979999999997,7.470979999999997,0.0
2017-05-10 21:00:00,0.0,6.677979999999991,6.677979999999991,0.0
2017-05-10 22:00:00,0.0,7.250150000000019,7.250150000000019,0.0
2017-05-10 23:00:00,0.0,7.341549999999984,7.341549999999984,0.0
2017-05-11 00:00:00,21.94495860302484,8.756259999999997,9.524333551105867,15818958.19605285
2017-05-11 01:00:00,204.6931451700256,9.955570000000025,17.11983008095092,156027054.54060364
2017-05-11 02:00:00,438.10774218332347,13.813539999999987,29.147310976416307,356470906.90398186
2017-05-11 03:00:00,655.8115097346943,14.61417,37.5675728407143,550804921.7779684
2017-05-11 04:00:00,830.8015551362876,14.093099999999993,43.171154429770056,715298326.4978192
2017-05-11 05:00:00,946.9821936675002,16.459659999999985,49.60403677836249,818849834.5485029
2017-05-11 06:00:00,994.7825702195208,17.508849999999995,52.32623995768323,858501417.1494851
2017-05-11 07:00:00,970.4329029019826,17.003570000000025,50.96872160156941,838380483.958971
2017-05-11 08:00:00,875.8636026803122,15.967399999999998,46.62262609381092,753308673.4875293
2017-05-11 09:00:00,718.7474926042511,16.003300000000024,41.15946224114881,606992156.8556468
2017-05-11 10:00:00,512.8836919899398,13.85757000000001,31.808499219647903,422024118.58878404
2017-05-11 11:00:00,280.6338149957232,14.51461999999998,24.33680352485029,223674288.85432392
