longitude,latitude,time,t2m
84.25900268554688,28.02400016784668,2015-01-01 00:00:00,282.07443
84.25900268554688,28.02400016784668,2015-01-01 01:00:00,282.32104
84.25900268554688,28.02400016784668,2015-01-01 02:00:00,283.6393
84.25900268554688,28.02400016784668,2015-01-01 03:00:00,285.44626
84.25900268554688,28.02400016784668,2015-01-01 04:00:00,284.8562
84.25900268554688,28.02400016784668,2015-01-01 05:00:00,287.5946
84.25900268554688,28.02400016784668,2015-01-01 06:00:00,287.6173
84.25900268554688,28.02400016784668,2015-01-01 07:00:00,288.3173
84.25900268554688,28.02400016784668,2015-01-01 08:00:00,288.74744
84.25900268554688,28.02400016784668,2015-01-01 09:00:00,288.94363
84.25900268554688,28.02400016784668,2015-01-01 10:00:00,288.36066
84.25900268554688,28.02400016784668,2015-01-01 11:00:00,288.89117
84.25900268554688,28.02400016784668,2015-01-01 12:00:00,287.50687
84.25900268554688,28.02400016784668,2015-01-01 13:00:00,287.82407
84.25900268554688,28.02400016784668,2015-01-01 14:00:00,287.54468
84.25900268554688,28.02400016784668,2015-01-01 15:00:00,285.86533
84.25900268554688,28.02400016784668,2015-01-01 16:00:00,285.39682
84.25900268554688,28.02400016784668,2015-01-01 17:00:00,284.68173
84.25900268554688,28.02400016784668,2015-01-01 18:00:00,285.11896
84.25900268554688,28.02400016784668,2015-01-01 19:00:00,285.10132
84.25900268554688,28.02400016784668,2015-01-01 20:00:00,285.12802
84.25900268554688,28.02400016784668,2015-01-01 21:00:00,285.5814
84.25900268554688,28.02400016784668,2015-01-01 22:00:00,285.8361
84.25900268554688,28.02400016784668,2015-01-01 23:00:00,285.79877
84.25900268554688,28.02400016784668,2015-01-02 00:00:00,286.15933
84.25900268554688,28.02400016784668,2015-01-02 01:00:00,286.1563
84.25900268554688,28.02400016784668,2015-01-02 02:00:00,286.43622
84.25900268554688,28.02400016784668,2015-01-02 03:00:00,286.0373
84.25900268554688,28.02400016784668,2015-01-02 04:00:00,285.63687
84.25900268554688,28.02400016784668,2015-01-02 05:00:00,287.01968
84.25900268554688,28.02400016784668,2015-01-02 06:00:00,287.01062
84.25900268554688,28.02400016784668,2015-01-02 07:00:00,286.94153
84.25900268554688,28.02400016784668,2015-01-02 08:00:00,287.68436
84.25900268554688,28.02400016784668,2015-01-02 09:00:00,287.49878
84.25900268554688,28.02400016784668,2015-01-02 10:00:00,287.25925
84.25900268554688,28.02400016784668,2015-01-02 11:00:00,287.4065
84.25900268554688,28.02400016784668,2015-01-02 12:00:00,286.99194
84.25900268554688,28.02400016784668,2015-01-02 13:00:00,286.79224
84.25900268554688,28.02400016784668,2015-01-02 14:00:00,287.64856
84.25900268554688,28.02400016784668,2015-01-02 15:00:00,285.7806
84.25900268554688,28.02400016784668,2015-01-02 16:00:00,286.881
84.25900268554688,28.02400016784668,2015-01-02 17:00:00,286.6571
84.25900268554688,28.02400016784668,2015-01-02 18:00:00,285.5088
84.25900268554688,28.02400016784668,2015-01-02 19:00:00,286.45386
84.25900268554688,28.02400016784668,2015-01-02 20:00:00,285.1482
84.25900268554688,28.02400016784668,2015-01-02 21:00:00,285.13004
84.25900268554688,28.02400016784668,2015-01-02 22:00:00,285.99493
84.25900268554688,28.02400016784668,2015-01-02 23:00:00,286.07764
84.25900268554688,28.02400016784668,2015-01-03 00:00:00,286.53607
84.25900268554688,28.02400016784668,2015-01-03 01:00:00,286.40695
84.25900268554688,28.02400016784668,2015-01-03 02:00:00,286.92285
84.25900268554688,28.02400016784668,2015-01-03 03:00:00,287.17603
84.25900268554688,28.02400016784668,2015-01-03 04:00:00,287.05096
84.25900268554688,28.02400016784668,2015-01-03 05:00:00,288.92294
84.25900268554688,28.02400016784668,2015-01-03 06:00:00,288.89673
84.25900268554688,28.02400016784668,2015-01-03 07:00:00,288.87402
84.25900268554688,28.02400016784668,2015-01-03 08:00:00,288.92798
84.25900268554688,28.02400016784668,2015-01-03 09:00:00,288.44135
84.25900268554688,28.02400016784668,2015-01-03 10:00:00,289.33347
84.25900268554688,28.02400016784668,2015-01-03 11:00:00,288.70508
84.25900268554688,28.02400016784668,2015-01-03 12:00:00,287.7328
84.25900268554688,28.02400016784668,2015-01-03 13:00:00,288.9063
84.25900268554688,28.02400016784668,2015-01-03 14:00:00,289.13376
84.25900268554688,28.02400016784668,2015-01-03 15:00:00,286.7252
84.25900268554688,28.02400016784668,2015-01-03 16:00:00,285.17593
84.25900268554688,28.02400016784668,2015-01-03 17:00:00,285.126
84.25900268554688,28.02400016784668,2015-01-03 18:00:00,285.1714
84.25900268554688,28.02400016784668,2015-01-03 19:00:00,286.74585
84.25900268554688,28.02400016784668,2015-01-03 20:00:00,285.37967
84.25900268554688,28.02400016784668,2015-01-03 21:00:00,285.22235
84.25900268554688,28.02400016784668,2015-01-03 22:00:00,285.0781
84.25900268554688,28.02400016784668,2015-01-03 23:00:00,284.96463
84.25900268554688,28.02400016784668,2015-01-04 00:00:00,284.53143
84.25900268554688,28.02400016784668,2015-01-04 01:00:00,284.189
84.25900268554688,28.02400016784668,2015-01-04 02:00:00,284.6908
84.25900268554688,28.02400016784668,2015-01-04 03:00:00,285.38623
84.25900268554688,28.02400016784668,2015-01-04 04:00:00,286.54816
84.25900268554688,28.02400016784668,2015-01-04 05:00:00,289.3879
84.25900268554688,28.02400016784668,2015-01-04 06:00:00,290.78485
84.25900268554688,28.02400016784668,2015-01-04 07:00:00,291.32397
84.25900268554688,28.02400016784668,2015-01-04 08:00:00,293.54544
84.25900268554688,28.02400016784668,2015-01-04 09:00:00,293.61
