time,It,temperature,Tpanel,Epv
2020-12-08 19:00:00,0.0,9.354030000000025,9.354030000000025,0.0
2020-12-08 20:00:00,0.0,6.883420000000001,6.883420000000001,0.0
2020-12-08 21:00:00,0.0,5.705800000000011,5.705800000000011,0.0
2020-12-08 22:00:00,0.0,5.08035000000001,5.08035000000001,0.0
2020-12-08 23:00:00,0.0,5.32335999999998,5.32335999999998,0.0
2020-12-09 00:00:00,0.0,5.752470000000017,5.752470000000017,0.0
2020-12-09 01:00:00,8.677654979040849,5.875,6.178717924266429,16166136.67887844
2020-12-09 02:00:00,265.1328604754875,8.133849999999995,17.41350011664206,545922180.20895
2020-12-09 03:00:00,512.2368487119946,9.714969999999994,27.643259704919807,1127611741.9590976
2020-12-09 04:00:00,699.2727288710438,11.44164999999998,35.91619551048651,1602939741.3118382
2020-12-09 05:00:00,817.6278056247702,15.650759999999991,44.26773319686695,1896450606.0437834
2020-12-09 06:00:00,860.8305698506406,17.012940000000015,47.14200994477243,1994264371.6484618
2020-12-09 07:00:00,826.370625942658,17.204679999999996,46.12765190799303,1905943739.7479057
2020-12-09 08:00:00,716.2581378692936,18.016779999999983,43.08581482542526,1628733347.4824739
2020-12-09 09:00:00,536.5812866371111,17.85424999999998,36.63459503229887,1200583900.6508324
2020-12-09 10:00:00,295.7919704846912,13.689239999999984,24.041958966964174,638331253.1883711
2020-12-09 11:00:00,25.54845348664231,13.853819999999985,14.748015872032466,52901079.80969887
2020-12-09 12:00:00,0.0,13.585699999999974,13.585699999999974,0.0
2020-12-09 13:00:00,0.0,14.082499999999982,14.082499999999982,0.0
2020-12-09 14:00:00,0.0,13.49493000000001,13.49493000000001,0.0
2020-12-09 15:00:00,0.0,12.138919999999985,12.138919999999985,0.0
2020-12-09 16:00:00,0.0,11.902559999999994,11.902559999999994,0.0
2020-12-09 17:00:00,0.0,10.110749999999996,10.110749999999996,0.0
2020-12-09 18:00:00,0.0,8.518899999999974,8.518899999999974,0.0
2020-12-09 19:00:00,0.0,6.682979999999986,6.682979999999986,0.0
2020-12-09 20:00:00,0.0,5.065459999999973,5.065459999999973,0.0
2020-12-09 21:00:00,0.0,5.197240000000022,5.197240000000022,0.0
2020-12-09 22:00:00,0.0,5.979579999999999,5.979579999999999,0.0
2020-12-09 23:00:00,0.0,5.775019999999984,5.775019999999984,0.0
2020-12-10 00:00:00,0.0,5.74939999999998,5.74939999999998,0.0
2020-12-10 01:00:00,7.600207954868239,5.751430000000028,6.017437278420416,14124012.336396785
2020-12-10 02:00:00,262.5054757355588,8.254329999999982,17.44202165074454,540821024.2294099
2020-12-10 03:00:00,510.0885133966981,10.027699999999982,27.880797968884416,1124059437.7855968
2020-12-10 04:00:00,697.5960155074918,10.661870000000022,35.07773054276223,1597026799.125384
2020-12-10 05:00:00,816.4766081223188,14.466979999999978,43.043661284281136,1900623125.9078546
2020-12-10 06:00:00,860.2550408181916,15.82711999999998,45.936046428636686,2003978734.3866029
2020-12-10 07:00:00,826.3926364778341,15.993229999999985,44.916972276724174,1916255628.5420763
2020-12-10 08:00:00,716.8613712547497,16.475160000000017,41.56530799391626,1639144673.3750322
2020-12-10 09:00:00,537.7049283361891,16.19164999999998,35.0113224917666,1205390975.4324539
2020-12-10 10:00:00,297.3057490496301,12.629549999999997,23.03525121673705,638213576.1904745
2020-12-10 11:00:00,26.484361209711125,12.745900000000006,13.672852642339896,54289808.751356564
2020-12-10 12:00:00,0.0,12.409600000000012,12.409600000000012,0.0
2020-12-10 13:00:00,0.0,12.692600000000027,12.692600000000027,0.0
2020-12-10 14:00:00,0.0,12.493159999999987,12.493159999999987,0.0
2020-12-10 15:00:00,0.0,11.227869999999996,11.227869999999996,0.0
2020-12-10 16:00:00,0.0,11.595979999999996,11.595979999999996,0.0
2020-12-10 17:00:00,0.0,10.467559999999992,10.467559999999992,0.0
2020-12-10 18:00:00,0.0,10.051800000000014,10.051800000000014,0.0
2020-12-10 19:00:00,0.0,10.094330000000014,10.094330000000014,0.0
2020-12-10 20:00:00,0.0,9.746249999999977,9.746249999999977,0.0
2020-12-10 21:00:00,0.0,10.25121999999999,10.25121999999999,0.0
2020-12-10 22:00:00,0.0,8.947479999999985,8.947479999999985,0.0
2020-12-10 23:00:00,0.0,7.37560000000002,7.37560000000002,0.0
2020-12-11 00:00:00,0.0,7.312040000000024,7.312040000000024,0.0
2020-12-11 01:00:00,6.62313206377251,7.091060000000027,7.322869622232065,12581468.423986766
2020-12-11 02:00:00,259.9250838447738,8.827499999999986,17.92487793456707,538172095.111783
2020-12-11 03:00:00,507.9942319900295,8.988999999999976,26.76879811965101,1113084694.441909
2020-12-11 04:00:00,695.9837198195416,9.666780000000015,34.02621019368397,1589750366.8980527
2020-12-11 05:00:00,815.4006990794506,13.618499999999983,42.15752446778076,1901718962.1819258
2020-12-11 06:00:00,859.7646696357095,14.846900000000003,44.938663437249836,2010390537.0012677
2020-12-11 07:00:00,826.5078794681191,14.759740000000022,43.68751578138419,1924889943.7560506
2020-12-11 08:00:00,717.564051799384,15.810729999999978,40.925471812978415,1643860786.6943767
2020-12-11 09:00:00,538.9335803974041,15.905059999999992,34.767735313909135,1208443068.59395
2020-12-11 10:00:00,298.93396775086643,12.744899999999973,23.207588871280297,642299690.13569
2020-12-11 11:00:00,27.51894272235006,12.386019999999974,13.349182995282225,56220802.35352652
2020-12-11 12:00:00,0.0,12.383449999999982,12.383449999999982,0.0
2020-12-11 13:00:00,0.0,12.437799999999982,12.437799999999982,0.0
2020-12-11 14:00:00,0.0,12.36142000000001,12.36142000000001,0.0
2020-12-11 15:00:00,0.0,11.38576999999998,11.38576999999998,0.0
2020-12-11 16:00:00,0.0,11.605700000000011,11.605700000000011,0.0
2020-12-11 17:00:00,0.0,11.379639999999997,11.379639999999997,0.0
2020-12-11 18:00:00,0.0,11.353999999999983,11.353999999999983,0.0
2020-12-11 19:00:00,0.0,11.56265000000002,11.56265000000002,0.0
2020-12-11 20:00:00,0.0,11.958950000000016,11.958950000000016,0.0
2020-12-11 21:00:00,0.0,12.02713,12.02713,0.0
2020-12-11 22:00:00,0.0,11.166350000000024,11.166350000000024,0.0
2020-12-11 23:00:00,0.0,11.083799999999997,11.083799999999997,0.0
2020-12-12 00:00:00,0.0,11.502169999999978,11.502169999999978,0.0
2020-12-12 01:00:00,5.742911307720306,11.441160000000025,11.642161895770236,11566904.715587761
2020-12-12 02:00:00,257.39528029446035,12.11790000000002,21.126734810306132,546972095.2107835
2020-12-12 03:00:00,505.9569087608178,12.06765999999999,29.77615180662861,1122923702.710907
2020-12-12 04:00:00,694.4381817984064,12.18761999999998,36.4929563629442,1591415282.4787605
2020-12-12 05:00:00,814.4018245842817,16.472080000000005,44.97614386044987,1882233584.1414862
2020-12-12 06:00:00,859.360546939819,17.647130000000004,47.72474914289367,1983771606.4769106
2020-12-12 07:00:00,826.7167451604085,18.000369999999975,46.93545608061427,1898946291.067186
2020-12-12 08:00:00,718.3658566293093,18.02344,43.16624498202583,1633793752.7031622
2020-12-12 09:00:00,540.2662276240451,17.749149999999986,36.65846796684156,1209466259.0081165
2020-12-12 10:00:00,300.6750113243539,13.975829999999974,24.49945539635236,650220556.4943318
2020-12-12 11:00:00,28.655026025308896,13.756399999999983,14.759325910885794,59312494.61089115
2020-12-12 12:00:00,0.0,14.07940000000002,14.07940000000002,0.0
2020-12-12 13:00:00,0.0,14.161440000000027,14.161440000000027,0.0
2020-12-12 14:00:00,0.0,13.442139999999997,13.442139999999997,0.0
2020-12-12 15:00:00,0.0,12.167629999999974,12.167629999999974,0.0
2020-12-12 16:00:00,0.0,12.328599999999994,12.328599999999994,0.0
2020-12-12 17:00:00,0.0,11.59496999999999,11.59496999999999,0.0
2020-12-12 18:00:00,0.0,11.186860000000024,11.186860000000024,0.0
2020-12-12 19:00:00,0.0,11.098180000000012,11.098180000000012,0.0
2020-12-12 20:00:00,0.0,9.302250000000017,9.302250000000017,0.0
2020-12-12 21:00:00,0.0,7.81189999999998,7.81189999999998,0.0
2020-12-12 22:00:00,0.0,6.6491399999999885,6.6491399999999885,0.0
2020-12-12 23:00:00,0.0,5.994959999999992,5.994959999999992,0.0
2020-12-13 00:00:00,0.0,6.781920000000014,6.781920000000014,0.0
2020-12-13 01:00:00,4.955264984470947,6.872160000000008,7.045594274456491,9375887.942224944
2020-12-13 02:00:00,254.9197220605331,8.766500000000008,17.688690272118667,526889451.2456958
2020-12-13 03:00:00,503.9794652973551,9.365329999999972,27.0046112854074,1105574729.5449045
2020-12-13 04:00:00,692.9617166291806,10.592159999999978,34.8458200820213,1584871821.5743334
2020-12-13 05:00:00,813.48166486688,14.583370000000002,43.055228270340805,1892290286.1502604
2020-12-13 06:00:00,859.043658406808,15.938870000000009,46.00539804423829,1999914347.1055176
2020-12-13 07:00:00,827.019483201294,16.544370000000015,45.4900519120453,1913423379.5641694
2020-12-13 08:00:00,719.2662905164332,17.42104999999998,42.595370168075135,1639864013.5928307
2020-12-13 09:00:00,541.7016513257147,17.321079999999995,36.28063779640001,1213636261.3574271
2020-12-13 10:00:00,302.5270149993592,12.954070000000002,23.542515524977574,651147315.0735734
2020-12-13 11:00:00,29.895332518750813,12.95202999999998,13.998366638156257,61439988.15602043
2020-12-13 12:00:00,0.0,12.651059999999973,12.651059999999973,0.0
2020-12-13 13:00:00,0.0,12.447020000000007,12.447020000000007,0.0
2020-12-13 14:00:00,0.0,11.707730000000026,11.707730000000026,0.0
2020-12-13 15:00:00,0.0,10.237880000000018,10.237880000000018,0.0
2020-12-13 16:00:00,0.0,10.350160000000017,10.350160000000017,0.0
2020-12-13 17:00:00,0.0,7.991849999999999,7.991849999999999,0.0
2020-12-13 18:00:00,0.0,6.5630199999999945,6.5630199999999945,0.0
2020-12-13 19:00:00,0.0,6.379970000000014,6.379970000000014,0.0
2020-12-13 20:00:00,0.0,5.848329999999976,5.848329999999976,0.0
2020-12-13 21:00:00,0.0,6.742950000000008,6.742950000000008,0.0
2020-12-13 22:00:00,0.0,6.438930000000028,6.438930000000028,0.0
2020-12-13 23:00:00,0.0,6.446100000000001,6.446100000000001,0.0
2020-12-14 00:00:00,0.0,7.0259699999999725,7.0259699999999725,0.0
2020-12-14 01:00:00,4.2552396877672045,7.035199999999975,7.184133389071827,8070845.082251327
2020-12-14 02:00:00,252.5021109584559,9.34224999999998,18.179823883545936,524432090.4459184
2020-12-14 03:00:00,502.0648295606924,9.697020000000007,27.269289034624236,1102811224.7329278
2020-12-14 04:00:00,691.5566101531562,9.263300000000015,33.467781355360486,1576630218.140873
2020-12-14 05:00:00,812.6418366904453,13.47802999999999,41.92049428416557,1895064166.907428
2020-12-14 06:00:00,858.8148942980753,14.642330000000015,44.700851300432646,2009342454.2637732
2020-12-14 07:00:00,827.4162193073746,15.205229999999972,44.16479767575808,1924452664.6790514
2020-12-14 08:00:00,720.2647093387922,16.322879999999998,41.532144826857724,1648287090.8925638
2020-12-14 09:00:00,543.2384592061778,16.316219999999987,35.32956607221621,1218491950.9261436
2020-12-14 10:00:00,304.48790039232813,12.46445,23.121526513731485,653826045.4835182
2020-12-14 11:00:00,31.2424394542749,12.795140000000004,13.888625380899626,64127575.14864494
2020-12-14 12:00:00,0.0,13.45956000000001,13.45956000000001,0.0
2020-12-14 13:00:00,0.0,13.591340000000002,13.591340000000002,0.0
2020-12-14 14:00:00,0.0,12.68950000000001,12.68950000000001,0.0
2020-12-14 15:00:00,0.0,11.16379999999998,11.16379999999998,0.0
2020-12-14 16:00:00,0.0,10.869000000000028,10.869000000000028,0.0
2020-12-14 17:00:00,0.0,8.831119999999999,8.831119999999999,0.0
2020-12-14 18:00:00,0.0,7.304349999999999,7.304349999999999,0.0
2020-12-14 19:00:00,0.0,5.315159999999992,5.315159999999992,0.0
2020-12-14 20:00:00,0.0,2.5969200000000114,2.5969200000000114,0.0
2020-12-14 21:00:00,0.0,2.242680000000007,2.242680000000007,0.0
2020-12-14 22:00:00,0.0,3.35311999999999,3.35311999999999,0.0
2020-12-14 23:00:00,0.0,3.554599999999993,3.554599999999993,0.0
2020-12-15 00:00:00,0.0,3.649440000000027,3.649440000000027,0.0
2020-12-15 01:00:00,3.637322106203695,3.5315200000000004,3.6588262737171298,6474278.173143112
2020-12-15 02:00:00,250.1461677110954,4.174959999999999,12.930075869888338,488973558.07870626
2020-12-15 03:00:00,500.2159181653384,6.860349999999983,24.367907135786826,1079220291.8492396
2020-12-15 04:00:00,690.2251100193675,9.640620000000013,33.79849885067787,1574694043.9961808
2020-12-15 05:00:00,811.8838941981171,14.566959999999996,42.98289629693409,1888259083.569633
2020-12-15 06:00:00,858.6750604168578,16.12088,46.17450711459003,1997371264.4724402
2020-12-15 07:00:00,827.9069761599932,16.436699999999973,45.413444165599735,1916561438.835522
2020-12-15 08:00:00,721.3603502698542,18.0865,43.33411225944489,1640613326.7119155
2020-12-15 09:00:00,544.8751241531957,17.885530000000017,36.95615934536187,1220027090.1534123
2020-12-15 10:00:00,306.55542262851293,12.686950000000024,23.41638979199798,659314642.0881097
2020-12-15 11:00:00,32.69875184355558,12.057399999999973,13.201856314524418,66644564.619095705
2020-12-15 12:00:00,0.0,13.386779999999987,13.386779999999987,0.0
2020-12-15 13:00:00,0.0,13.44162,13.44162,0.0
2020-12-15 14:00:00,0.0,12.298339999999996,12.298339999999996,0.0
2020-12-15 15:00:00,0.0,10.143039999999983,10.143039999999983,0.0
2020-12-15 16:00:00,0.0,10.051269999999988,10.051269999999988,0.0
2020-12-15 17:00:00,0.0,8.377380000000016,8.377380000000016,0.0
2020-12-15 18:00:00,0.0,7.060299999999984,7.060299999999984,0.0
2020-12-15 19:00:00,0.0,5.158779999999979,5.158779999999979,0.0
2020-12-15 20:00:00,0.0,3.8944999999999936,3.8944999999999936,0.0
2020-12-15 21:00:00,0.0,1.7125500000000216,1.7125500000000216,0.0
2020-12-15 22:00:00,0.0,2.52154999999999,2.52154999999999,0.0
2020-12-15 23:00:00,0.0,2.486699999999985,2.486699999999985,0.0
2020-12-16 00:00:00,0.0,2.7553399999999897,2.7553399999999897,0.0
2020-12-16 01:00:00,3.1004054248247845,2.4943999999999846,2.602914189868852,5398316.104927033
2020-12-16 02:00:00,247.907294910152,6.186699999999973,14.863455321855293,497306313.8826427
2020-12-16 03:00:00,498.4891779188406,7.908779999999979,25.3559012271594,1082888588.6849988
2020-12-16 04:00:00,689.0223854189612,9.791870000000015,33.90765348966366,1572141876.0048838
2020-12-16 05:00:00,811.2618254334976,14.58438000000001,42.97854389017243,1886566408.4727838
2020-12-16 06:00:00,858.6772060277257,16.31006000000002,46.36376221097042,1995662604.985838
2020-12-16 07:00:00,828.5441283679539,16.848900000000015,45.8479444928784,1914624053.2349267
2020-12-16 08:00:00,722.6052106606322,17.702499999999986,42.99368237312211,1646227145.3259492
2020-12-16 09:00:00,546.6634927114844,17.199549999999988,36.332772244901946,1225574176.7710247
2020-12-16 10:00:00,308.78011341078206,13.646180000000015,24.453483969377388,667568847.9997553
2020-12-16 11:00:00,34.291159305454855,11.703120000000013,12.903310575690933,69653910.17871542
2020-12-16 12:00:00,0.0,13.845100000000002,13.845100000000002,0.0
2020-12-16 13:00:00,0.0,13.318570000000022,13.318570000000022,0.0
2020-12-16 14:00:00,0.0,12.028169999999989,12.028169999999989,0.0
2020-12-16 15:00:00,0.0,10.030759999999988,10.030759999999988,0.0
2020-12-16 16:00:00,0.0,9.69598000000002,9.69598000000002,0.0
2020-12-16 17:00:00,0.0,8.33945,8.33945,0.0
2020-12-16 18:00:00,0.0,7.6503999999999905,7.6503999999999905,0.0
2020-12-16 19:00:00,0.0,7.329999999999984,7.329999999999984,0.0
2020-12-16 20:00:00,0.0,5.43356,5.43356,0.0
2020-12-16 21:00:00,0.0,3.630499999999984,3.630499999999984,0.0
2020-12-16 22:00:00,0.0,2.131399999999985,2.131399999999985,0.0
2020-12-16 23:00:00,0.0,1.5803000000000225,1.5803000000000225,0.0
2020-12-17 00:00:00,0.0,2.6615300000000275,2.6615300000000275,0.0
2020-12-17 01:00:00,2.636666294846769,2.4261999999999944,2.518483320319631,4583218.50305622
2020-12-17 02:00:00,245.78941594306136,5.858060000000023,14.46068955800717,490764121.2854322
2020-12-17 03:00:00,496.8877429147201,7.432999999999993,24.824071002015195,1075557169.5811994
2020-12-17 04:00:00,687.9508128755308,9.098720000000014,33.176998450643595,1566531387.1247716
2020-12-17 05:00:00,810.7772581719051,13.150939999999991,41.52814403601667,1891322848.6303983
2020-12-17 06:00:00,858.8221825793662,15.206270000000018,45.26504639027783,2005305793.4896636
2020-12-17 07:00:00,829.3277390445755,15.711760000000028,44.73823086656017,1925827454.5749211
2020-12-17 08:00:00,723.9985862298842,16.660739999999976,42.000690518045914,1655804911.662267
2020-12-17 09:00:00,548.602150508954,16.404899999999998,35.60597526781339,1231199646.303967
2020-12-17 10:00:00,311.16002979885315,12.040999999999997,22.93160104295986,667296599.5487581
2020-12-17 11:00:00,36.02406053581343,10.518340000000023,11.779182118753493,72241822.16911039
2020-12-17 12:00:00,0.0,12.767460000000028,12.767460000000028,0.0
2020-12-17 13:00:00,0.0,12.586999999999987,12.586999999999987,0.0
2020-12-17 14:00:00,0.0,11.1361,11.1361,0.0
2020-12-17 15:00:00,0.0,8.836239999999975,8.836239999999975,0.0
2020-12-17 16:00:00,0.0,8.532699999999977,8.532699999999977,0.0
2020-12-17 17:00:00,0.0,7.357669999999985,7.357669999999985,0.0
2020-12-17 18:00:00,0.0,7.246399999999994,7.246399999999994,0.0
2020-12-17 19:00:00,0.0,7.080300000000023,7.080300000000023,0.0
2020-12-17 20:00:00,0.0,5.750920000000008,5.750920000000008,0.0
2020-12-17 21:00:00,0.0,5.309500000000014,5.309500000000014,0.0
2020-12-17 22:00:00,0.0,2.434900000000028,2.434900000000028,0.0
2020-12-17 23:00:00,0.0,1.99606,1.99606,0.0
2020-12-18 00:00:00,0.0,2.172419999999988,2.172419999999988,0.0
2020-12-18 01:00:00,2.2345907309424025,1.1470600000000104,1.2252706755829945,3771731.9892339287
2020-12-18 02:00:00,243.74442680001343,5.3700000000000045,13.901054938000476,483358018.3724141
2020-12-18 03:00:00,495.36081388877074,7.050049999999999,24.387678486106974,1068944153.006049
2020-12-18 04:00:00,686.9594746046465,8.075930000000028,32.11951161116265,1558738562.3424082
2020-12-18 05:00:00,810.3790327518483,13.168369999999982,41.53163614631467,1890224875.9040449
2020-12-18 06:00:00,859.0582556532614,13.847170000000006,43.914208947864154,2014916032.0618517
2020-12-18 07:00:00,830.2051822481444,14.038400000000024,43.09558137868508,1938406663.2568762
2020-12-18 08:00:00,725.4866701036531,15.283169999999984,40.675203453627844,1665671260.008935
2020-12-18 09:00:00,550.6359291801951,15.328280000000008,34.60053752130684,1236552478.4241602
2020-12-18 10:00:00,313.63988962435496,11.180729999999985,22.15812613685241,669309552.3027314
2020-12-18 11:00:00,37.87542748236627,9.683699999999988,11.009339961882807,75223798.69725695
2020-12-18 12:00:00,0.0,12.019439999999976,12.019439999999976,0.0
2020-12-18 13:00:00,0.0,11.674930000000018,11.674930000000018,0.0
2020-12-18 14:00:00,0.0,10.713649999999973,10.713649999999973,0.0
2020-12-18 15:00:00,0.0,8.568080000000009,8.568080000000009,0.0
2020-12-18 16:00:00,0.0,8.228180000000009,8.228180000000009,0.0
2020-12-18 17:00:00,0.0,6.217469999999992,6.217469999999992,0.0
2020-12-18 18:00:00,0.0,5.890899999999988,5.890899999999988,0.0
2020-12-18 19:00:00,0.0,5.069059999999979,5.069059999999979,0.0
2020-12-18 20:00:00,0.0,2.5687300000000164,2.5687300000000164,0.0
2020-12-18 21:00:00,0.0,0.8292000000000144,0.8292000000000144,0.0
2020-12-18 22:00:00,0.0,2.996829999999989,2.996829999999989,0.0
2020-12-18 23:00:00,0.0,2.25394,2.25394,0.0
2020-12-19 00:00:00,0.0,2.948120000000017,2.948120000000017,0.0
2020-12-19 01:00:00,1.8880735653978544,2.430819999999983,2.496902574788908,3281356.223642173
2020-12-19 02:00:00,241.77567708615177,4.8326999999999884,13.2948486980153,475736947.31084466
2020-12-19 03:00:00,493.9109007449515,5.727359999999976,23.014241526073278,1054427270.3027438
2020-12-19 04:00:00,686.0501983826836,6.827029999999979,30.838786943393906,1548335314.552956
2020-12-19 05:00:00,810.0682844033594,11.216600000000028,39.56898995411761,1893069960.5628438
2020-12-19 06:00:00,859.3858261651767,13.33960000000002,43.4181039157812,2018455773.8675313
2020-12-19 07:00:00,831.1761013114691,13.78255999999999,42.873723545901406,1942177631.6822982
2020-12-19 08:00:00,727.0683507975707,14.551570000000028,39.998962277915,1672008029.697342
2020-12-19 09:00:00,552.7629719575051,14.474150000000009,33.82085401851269,1241325995.6582608
2020-12-19 10:00:00,316.21706930010447,10.554719999999977,21.62231742550363,672265148.7228645
2020-12-19 11:00:00,39.846811775212736,9.557560000000024,10.95219841213247,79049980.25358804
2020-12-19 12:00:00,0.0,9.702670000000012,9.702670000000012,0.0
2020-12-19 13:00:00,0.0,10.348630000000014,10.348630000000014,0.0
2020-12-19 14:00:00,0.0,8.859300000000019,8.859300000000019,0.0
2020-12-19 15:00:00,0.0,7.728850000000023,7.728850000000023,0.0
2020-12-19 16:00:00,0.0,7.832920000000001,7.832920000000001,0.0
2020-12-19 17:00:00,0.0,7.112599999999986,7.112599999999986,0.0
2020-12-19 18:00:00,0.0,7.3063999999999965,7.3063999999999965,0.0
2020-12-19 19:00:00,0.0,6.497380000000021,6.497380000000021,0.0
2020-12-19 20:00:00,0.0,5.093169999999986,5.093169999999986,0.0
2020-12-19 21:00:00,0.0,3.316219999999987,3.316219999999987,0.0
2020-12-19 22:00:00,0.0,0.8794599999999946,0.8794599999999946,0.0
2020-12-19 23:00:00,0.0,0.7646199999999794,0.7646199999999794,0.0
2020-12-20 00:00:00,0.0,1.8530299999999893,1.8530299999999893,0.0
2020-12-20 01:00:00,1.5911341958900875,1.9202000000000223,1.9758896968561754,2733669.343659628
2020-12-20 02:00:00,239.8863481830753,5.526369999999986,13.922392186407622,476143380.40634394
2020-12-20 03:00:00,492.5403517220128,7.348940000000027,24.587852310270474,1064404939.8042741
2020-12-20 04:00:00,685.2246593513585,8.888520000000028,32.87138307729758,1558467404.9374585
2020-12-20 05:00:00,809.8460081837993,13.760530000000015,42.10514028643299,1886693005.1080546
2020-12-20 06:00:00,859.8051715461095,15.118600000000017,45.211781004113845,2008509633.1603308
2020-12-20 07:00:00,832.2400363428955,15.204740000000015,44.333141272001356,1936838695.1909232
2020-12-20 08:00:00,728.7424354727821,16.638179999999977,42.144165241547356,1667629409.3582945
2020-12-20 09:00:00,554.9813596972286,16.32596000000001,35.75030758940301,1246496159.49569
2020-12-20 10:00:00,318.88888319960785,12.024080000000026,23.185190911986304,684748935.2764834
2020-12-20 11:00:00,41.93939730546848,12.45780000000002,13.925678905691417,85967531.51185162
2020-12-20 12:00:00,0.0,12.529049999999984,12.529049999999984,0.0
2020-12-20 13:00:00,0.0,12.507540000000006,12.507540000000006,0.0
2020-12-20 14:00:00,0.0,11.53136999999998,11.53136999999998,0.0
2020-12-20 15:00:00,0.0,8.54604999999998,8.54604999999998,0.0
2020-12-20 16:00:00,0.0,8.035950000000014,8.035950000000014,0.0
2020-12-20 17:00:00,0.0,6.454830000000015,6.454830000000015,0.0
2020-12-20 18:00:00,0.0,4.83526999999998,4.83526999999998,0.0
2020-12-20 19:00:00,0.0,3.669429999999977,3.669429999999977,0.0
2020-12-20 20:00:00,0.0,1.966830000000016,1.966830000000016,0.0
2020-12-20 21:00:00,0.0,1.4157000000000153,1.4157000000000153,0.0
