time,It,temperature,Tpanel,Epv
2018-11-29 13:00:00,0.0,11.244079999999997,11.244079999999997,0.0
2018-11-29 14:00:00,0.0,9.799469999999983,9.799469999999983,0.0
2018-11-29 15:00:00,0.0,8.50551999999999,8.50551999999999,0.0
2018-11-29 16:00:00,0.0,7.532440000000008,7.532440000000008,0.0
2018-11-29 17:00:00,0.0,7.32904000000002,7.32904000000002,0.0
2018-11-29 18:00:00,0.0,7.708129999999983,7.708129999999983,0.0
2018-11-29 19:00:00,0.0,7.391050000000007,7.391050000000007,0.0
2018-11-29 20:00:00,0.0,6.867250000000013,6.867250000000013,0.0
2018-11-29 21:00:00,0.0,6.275480000000016,6.275480000000016,0.0
2018-11-29 22:00:00,0.0,5.763120000000015,5.763120000000015,0.0
2018-11-29 23:00:00,0.0,5.052219999999977,5.052219999999977,0.0
2018-11-30 00:00:00,0.0,5.0049000000000206,5.0049000000000206,0.0
2018-11-30 01:00:00,0.0,4.604030000000023,4.604030000000023,0.0
2018-11-30 02:00:00,234.48394987096017,6.600739999999973,14.80767824548358,194975090.6215442
2018-11-30 03:00:00,493.1105699943631,8.288479999999993,25.5473499498027,443957476.25932336
2018-11-30 04:00:00,693.2505540962815,8.311339999999973,32.57510939336983,652592015.0307764
2018-11-30 05:00:00,826.8639616234432,12.276430000000005,41.21666865682052,801488706.6265954
2018-11-30 06:00:00,886.667909336693,12.97969999999998,44.013076826784236,866347124.8253323
2018-11-30 07:00:00,869.1286568026985,12.03710000000001,42.45660298809446,848524215.8267435
2018-11-30 08:00:00,775.2987751267685,13.107539999999972,40.24299712943687,744708992.509619
2018-11-30 09:00:00,610.593763175252,12.807830000000024,34.17861171113384,571682900.8068863
2018-11-30 10:00:00,383.1946559271339,8.700229999999976,22.112042957449667,337460464.5405006
2018-11-30 11:00:00,101.8526122732536,8.13130000000001,11.696141429563886,83376657.25906937
2018-11-30 12:00:00,0.0,8.980349999999987,8.980349999999987,0.0
2018-11-30 13:00:00,0.0,8.966200000000015,8.966200000000015,0.0
2018-11-30 14:00:00,0.0,8.567499999999995,8.567499999999995,0.0
2018-11-30 15:00:00,0.0,6.96026999999998,6.96026999999998,0.0
2018-11-30 16:00:00,0.0,6.720399999999984,6.720399999999984,0.0
2018-11-30 17:00:00,0.0,6.26242000000002,6.26242000000002,0.0
2018-11-30 18:00:00,0.0,5.574369999999988,5.574369999999988,0.0
2018-11-30 19:00:00,0.0,5.492250000000013,5.492250000000013,0.0
2018-11-30 20:00:00,0.0,4.592620000000011,4.592620000000011,0.0
2018-11-30 21:00:00,0.0,3.5303599999999733,3.5303599999999733,0.0
2018-11-30 22:00:00,0.0,4.346769999999992,4.346769999999992,0.0
2018-11-30 23:00:00,0.0,3.894229999999993,3.894229999999993,0.0
2018-12-01 00:00:00,0.0,4.466979999999978,4.466979999999978,0.0
2018-12-01 01:00:00,0.0,4.971740000000011,4.971740000000011,0.0
2018-12-01 02:00:00,231.97096803185084,5.565119999999979,13.684103881114758,190256560.31080422
2018-12-01 03:00:00,491.0483448438761,6.71550000000002,23.902192069535683,437080643.2753092
2018-12-01 04:00:00,691.5082452355559,7.442720000000008,31.645508583244464,648595037.7340971
2018-12-01 05:00:00,825.4875535792299,11.737979999999991,40.63004437527304,800429506.3945282
2018-12-01 06:00:00,885.7261469030724,11.694459999999992,42.694875141607525,867564286.1634051
2018-12-01 07:00:00,868.6743800934682,11.515499999999976,41.91910330327136,848645241.4876603
2018-12-01 08:00:00,775.3534045759434,12.702850000000012,39.84021916015803,745091250.5540102
2018-12-01 09:00:00,611.1348017947457,12.42383000000001,33.81354806281611,571961416.6726892
2018-12-01 10:00:00,384.1221301403524,9.480200000000025,22.924474554912358,340274535.0369556
2018-12-01 11:00:00,102.6898604500272,8.664899999999989,12.25904511575094,84647454.34259
2018-12-01 12:00:00,0.0,8.293900000000008,8.293900000000008,0.0
2018-12-01 13:00:00,0.0,8.509299999999996,8.509299999999996,0.0
2018-12-01 14:00:00,0.0,7.611879999999985,7.611879999999985,0.0
2018-12-01 15:00:00,0.0,6.408200000000022,6.408200000000022,0.0
2018-12-01 16:00:00,0.0,6.161800000000028,6.161800000000028,0.0
2018-12-01 17:00:00,0.0,5.847399999999993,5.847399999999993,0.0
2018-12-01 18:00:00,0.0,5.862639999999999,5.862639999999999,0.0
2018-12-01 19:00:00,0.0,5.973599999999976,5.973599999999976,0.0
2018-12-01 20:00:00,0.0,5.292079999999999,5.292079999999999,0.0
2018-12-01 21:00:00,0.0,5.132169999999974,5.132169999999974,0.0
2018-12-01 22:00:00,0.0,4.215700000000027,4.215700000000027,0.0
2018-12-01 23:00:00,0.0,4.150419999999997,4.150419999999997,0.0
2018-12-02 00:00:00,0.0,4.565980000000025,4.565980000000025,0.0
2018-12-02 01:00:00,0.0,4.421299999999974,4.421299999999974,0.0
2018-12-02 02:00:00,229.47630533761688,5.475919999999974,13.507590686816565,187852766.77593923
2018-12-02 03:00:00,489.0149372872636,5.298600000000022,22.414122805054248,429988578.10750496
2018-12-02 04:00:00,689.8072262218082,4.984770000000026,29.12802291776331,638780796.189464
2018-12-02 05:00:00,824.1667241994038,9.458979999999997,38.304815346979126,799000106.2323347
2018-12-02 06:00:00,884.8545397610467,9.507929999999988,40.47783889163662,868055378.015052
2018-12-02 07:00:00,868.3039761725578,9.712980000000016,40.103619166039536,849116906.3320129
2018-12-02 08:00:00,775.5041915871591,11.3159,38.45854670555057,745690820.9954075
2018-12-02 09:00:00,611.783337216648,11.033050000000005,32.445466802582686,571102100.8230331
2018-12-02 10:00:00,385.1710191780776,7.170200000000023,20.65118567123274,335095351.4756674
2018-12-02 11:00:00,103.66963453882484,7.087519999999984,10.715957208858853,83723555.540242
2018-12-02 12:00:00,0.0,7.903930000000003,7.903930000000003,0.0
2018-12-02 13:00:00,0.0,7.852260000000001,7.852260000000001,0.0
2018-12-02 14:00:00,0.0,7.852260000000001,7.852260000000001,0.0
2018-12-02 15:00:00,0.0,5.494419999999991,5.494419999999991,0.0
2018-12-02 16:00:00,0.0,5.978520000000003,5.978520000000003,0.0
2018-12-02 17:00:00,0.0,5.79464999999999,5.79464999999999,0.0
2018-12-02 18:00:00,0.0,5.776180000000011,5.776180000000011,0.0
2018-12-02 19:00:00,0.0,5.016329999999982,5.016329999999982,0.0
2018-12-02 20:00:00,0.0,5.051150000000007,5.051150000000007,0.0
2018-12-02 21:00:00,0.0,5.082150000000013,5.082150000000013,0.0
2018-12-02 22:00:00,0.0,5.575469999999996,5.575469999999996,0.0
2018-12-02 23:00:00,0.0,5.623870000000011,5.623870000000011,0.0
2018-12-03 00:00:00,0.0,5.411740000000009,5.411740000000009,0.0
2018-12-03 01:00:00,0.0,5.586329999999975,5.586329999999975,0.0
2018-12-03 02:00:00,227.0034863658104,5.466670000000022,13.411792022803386,185671414.66760543
2018-12-03 03:00:00,487.0133403353896,4.334799999999973,21.38026691173861,424163459.2484034
2018-12-03 04:00:00,688.1501598190064,4.252139999999997,28.33739559366522,634024951.0761029
2018-12-03 05:00:00,822.9037782601015,9.521000000000017,38.32263223910357,797617551.5610672
2018-12-03 06:00:00,884.054945956556,10.012699999999995,40.95462310847945,867064642.1260076
2018-12-03 07:00:00,868.0187707094739,10.169339999999975,40.54999697483156,848755211.5103472
2018-12-03 08:00:00,775.7518733351776,11.857640000000004,39.00895556673122,745913411.9306022
2018-12-03 09:00:00,612.5395149133963,11.882659999999987,33.32154302196885,572915148.4437288
2018-12-03 10:00:00,386.34101628983314,7.608060000000023,21.12999557014418,337496262.5512353
2018-12-03 11:00:00,104.792857227319,7.542239999999992,11.209990002956157,85185036.34590398
2018-12-03 12:00:00,0.0,8.542480000000012,8.542480000000012,0.0
2018-12-03 13:00:00,0.0,7.872959999999978,7.872959999999978,0.0
2018-12-03 14:00:00,0.0,7.522670000000005,7.522670000000005,0.0
2018-12-03 15:00:00,0.0,5.485169999999982,5.485169999999982,0.0
2018-12-03 16:00:00,0.0,5.477570000000014,5.477570000000014,0.0
2018-12-03 17:00:00,0.0,5.135440000000017,5.135440000000017,0.0
2018-12-03 18:00:00,0.0,5.586880000000008,5.586880000000008,0.0
2018-12-03 19:00:00,0.0,5.395969999999977,5.395969999999977,0.0
2018-12-03 20:00:00,0.0,4.8922999999999774,4.8922999999999774,0.0
2018-12-03 21:00:00,0.0,4.53116,4.53116,0.0
2018-12-03 22:00:00,0.0,3.944819999999993,3.944819999999993,0.0
2018-12-03 23:00:00,0.0,4.074279999999988,4.074279999999988,0.0
2018-12-04 00:00:00,0.0,3.993769999999984,3.993769999999984,0.0
2018-12-04 01:00:00,0.0,4.211880000000008,4.211880000000008,0.0
2018-12-04 02:00:00,224.5561707712309,5.511840000000007,13.371305976993089,183648834.313832
2018-12-04 03:00:00,485.04661121582274,4.859680000000026,21.83631139255382,424331704.26047474
